,head,relation,tail
4907,8507,cause_desc,외수범람
4908,8508,cause_desc,해수면상승
4909,8509,cause_desc,해수범람
4910,8510,cause_desc,해수면상승
4911,8511,cause_desc,내수불량
4912,8512,cause_desc,태풍으로 인한 집중호우
4913,8513,cause_desc,태풍으로 인한 집중호우
4914,8514,cause_desc,
4915,8515,cause_desc,
4916,8516,cause_desc,내수
4917,8517,cause_desc,내수배제불량
4918,8518,cause_desc,
4919,8519,cause_desc,내수배제불량
4920,8520,cause_desc,내수배제불량
4921,8521,cause_desc,
4922,8522,cause_desc,하천월류
4923,8523,cause_desc,
4924,8524,cause_desc,하천월류
4925,8525,cause_desc,집중호우에 의한 하천범람
4926,8526,cause_desc,해안변 저지대로 태풍시간이 만조시간과 비슷하여 저지대 일대 침수
4927,8527,cause_desc,낙동강국가하천범람
4928,8528,cause_desc,집중호우
4929,8529,cause_desc,집중호우에의한 하수역류
4930,8530,cause_desc,집중호우
4931,8531,cause_desc,집중호우에의한 하수역류
4932,8532,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4933,8533,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4934,8534,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4935,8535,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4936,8536,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4937,8537,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4938,8538,cause_desc,집중호우로 인한 노면수 유입과 배수불량에 의한 하수역류
4939,8539,cause_desc,집중호우로 인한 저지대 침수(인삼밭)
4940,8540,cause_desc,집중호우에의한침수
4941,8541,cause_desc,집중호우에 의한 하천범람
4942,8542,cause_desc,집중호우에 의한 하천범람
4943,8543,cause_desc,집중호우에 의한 하천 범람
4944,8544,cause_desc,집중호우에 의한 하천범람
4945,8545,cause_desc,집중호우에 의한 하천범람
4946,8546,cause_desc,집중호우에 의한 하천범람
4947,8547,cause_desc,집중호우에 의한 하천범람
4948,8548,cause_desc,집중호우에 의한 하천 범람
4949,8549,cause_desc,지역적집중호우
4950,8550,cause_desc,지역적집중호우
4951,8551,cause_desc,지역적집중호우
4952,8552,cause_desc,지역적집중호우
4953,8553,cause_desc,지역적집중호우
4954,8554,cause_desc,집중호우에 의한 하천범람 및 내수침수
4955,8555,cause_desc,집중호우에 의한 내수침수
4956,8556,cause_desc,집중호우
4957,8557,cause_desc,집중호우
4958,8558,cause_desc,집중호우
4959,8559,cause_desc,국지성 집중호우에 의한 침수
4960,8560,cause_desc,국지성 집중호우에 의한 침수
4961,8561,cause_desc,국지성 집중호우에 의한 침수
4962,8562,cause_desc,국지성 집중호우에 의한 침수
4963,8563,cause_desc,국지성 집중호우에 의한 침수
4964,8564,cause_desc,국지성 집중호우에 의한 침수
4965,8565,cause_desc,국지성 집중호우에 의한 침수
4966,8566,cause_desc,국지성 집중호우에 의한 침수
4967,8567,cause_desc,국지성 집중호우에 의한 침수
4968,8568,cause_desc,장마철 집중호우에 의한 침수
4969,8569,cause_desc,집중호우로 인한 침수
4970,8570,cause_desc,장마철 집중호우에 의한 침수
4971,8571,cause_desc,장마철 집중호우에 의한 침수
4972,8572,cause_desc,집중호우로 인한 침수(인삼밭)
4973,8573,cause_desc,집중호우로 인한 하천범람(하우스)
4974,8574,cause_desc,집중호우로 인한 침수(주택/전)
4975,8575,cause_desc,장마철 집중호우에 의한 침수
4976,8576,cause_desc,장마철 집중호우에 의한 침수
4977,8577,cause_desc,집중호우에의한 저지대 범람
4978,8578,cause_desc,집중호우로 인한 저지대 침수
4979,8579,cause_desc,집중호우로 인한 저지대 침수
4980,8580,cause_desc,집중호우로 인한 저지대 침수
4981,8581,cause_desc,집중호우로 인한 저지대 침수
4982,8582,cause_desc,집중호우로 인한 저지대 침수
4983,8583,cause_desc,장마철 집중호우에 의한 침수
4984,8584,cause_desc,장마철 집중호우에 의한 침수
4985,8585,cause_desc,집중호우로 인한 저지대 침수(하우스)
4986,8586,cause_desc,집중호우로 인한 침수
4987,8587,cause_desc,장마철 집중호우에 의한 침수
4988,8588,cause_desc,장마철 집중호우에 의한 침수
4989,8589,cause_desc,집중호우로 인한 저지대 침수(하우스)
4990,8590,cause_desc,집중호우로 인한 하천범람
4991,8591,cause_desc,도로에서 유수유입
4992,8592,cause_desc,저지대로 인해 대도로유수 유입
4993,8593,cause_desc,상류지역유수가 농로및 경작지를 따라 저지대로유입
4994,8594,cause_desc,저지대로 인해 주위에서 빗물유입
4995,8595,cause_desc,도로에서 유수유입 및 배수가어려운 토지형질
4996,8596,cause_desc,상류지역유수가농로 및 저지대 농경지로 유입되어 집중피해
4997,8597,cause_desc,저지대로 인해 주위에서 빗물유입
4998,8598,cause_desc,저지대로 인해 주위에서 빗물유입
4999,8599,cause_desc,저지대로 인해 주위의유수가 유입
5000,8600,cause_desc,저지대로 인해 주위의유수가 유입
5001,8601,cause_desc,주위토지보다 저지대로 인해 빗물유입
5002,8602,cause_desc,상류지역에서 빗물이 집중 유입되어 침수
5003,8603,cause_desc,도로의 빗물이 집중유입되어 침수
5004,8604,cause_desc,지대가 낮아서 도로에서 물이 유입 및 자체침수
5005,8605,cause_desc,주위보다 저지대로서 도로에서 빗물이 유입
5006,8606,cause_desc,주위토지로부터의 빗물 유입
5007,8607,cause_desc,저지대로 인하여 주택 안쪽까지 침수
5008,8608,cause_desc,저지대로 인해 주위에서 빗물유입
5009,8609,cause_desc,상습침수지역으로 인해 우수가 유입
5010,8610,cause_desc,일부지대가 낮아 도로 및 인접필지에서 우수유입
5011,8611,cause_desc,지대가 낮아 인접필지에서 우수가 유입
5012,8612,cause_desc,지대가 낮아 도로에서 유입
5013,8613,cause_desc,농로에 배수로가 없어 도로 및 인접필지에서 유입
5014,8614,cause_desc,농로에 배수로가 없어 도로 및 인접필지에서 유입
5015,8615,cause_desc,농로에 배수로가 없어 도로 및 인접필지에서 유입
5016,8616,cause_desc,지대가 낮아 진입도로 및 인접필지에서 유입
5017,8617,cause_desc,도로보다 지대가 낮아 우수유입
5018,8618,cause_desc,지대가 낮아 농로 및 인접필지에서 우수유입
5019,8619,cause_desc,지대가 낮아 도로 및 인접지에서 우수유입
5020,8620,cause_desc,주위토지보다 지대가 낮아 침수
5021,8621,cause_desc,지대가 낮아 땅속에서 역류로 방까지 침수
5022,8622,cause_desc,인접필지의 성토영향 및 중산간도로에서의 우수 유입
5023,8623,cause_desc,지대가 낮아 우수가 도로에서 유입
5024,8624,cause_desc,지대가 낮음으로 인해 우수가 도로에서 유입
5025,8625,cause_desc,저지대로서 도로에서 우수가 유입
5026,8626,cause_desc,지대가 낮아 도로 및 인접필지에서 우수 유입
5027,8627,cause_desc,지대가 낮아 도로 및 인접필지에서 우수유입
5028,8628,cause_desc,지대가 낮아 도로 및 인접필지에서 유입
5029,8629,cause_desc,지대가 낮아 인접필지에서 유입
5030,8630,cause_desc,지대가 낮아 인접필지에서 유입
5031,8631,cause_desc,지대가 낮아 도로에서 유입
5032,8632,cause_desc,저지대로 도로 및 인접필지에서 유입
5033,메리놀병원,is_a,koad:hospital
5034,새한정형외과의원,is_a,koad:hospital
5035,성신항운외과,is_a,koad:hospital
5036,좋은미래정형외과의원,is_a,koad:hospital
5037,청십자메디칼의원,is_a,koad:hospital
5038,고신의료원,is_a,koad:hospital
5039,동아대학교병원,is_a,koad:hospital
5040,부산대학교병원,is_a,koad:hospital
5041,삼육부산병원,is_a,koad:hospital
5042,봉생병원,is_a,koad:hospital
5043,일신기독병원,is_a,koad:hospital
5044,좋은문화병원,is_a,koad:hospital
5045,영도병원,is_a,koad:hospital
5046,영도참편한요양병원,is_a,koad:hospital
5047,인제요양병원,is_a,koad:hospital
5048,정요양병원,is_a,koad:hospital
5049,태종대요양병원,is_a,koad:hospital
5050,해동병원,is_a,koad:hospital
5051,21세기라파병원,is_a,koad:hospital
5052,동의병원,is_a,koad:hospital
5053,부산백병원,is_a,koad:hospital
5054,부산제2항운병원,is_a,koad:hospital
5055,성가병원,is_a,koad:hospital
5056,세흥병원,is_a,koad:hospital
5057,오성병원,is_a,koad:hospital
5058,온종합병원,is_a,koad:hospital
5059,이샘병원,is_a,koad:hospital
5060,참병원,is_a,koad:hospital
5061,청맥병원,is_a,koad:hospital
5062,춘해병원,is_a,koad:hospital
5063,한빛병원,is_a,koad:hospital
5064,행복한병원,is_a,koad:hospital
5065,휴병원,is_a,koad:hospital
5066,광혜병원,is_a,koad:hospital
5067,대동병원,is_a,koad:hospital
5068,대한병원,is_a,koad:hospital
5069,동래봉생병원,is_a,koad:hospital
5070,동래성모병원,is_a,koad:hospital
5071,마더즈병원,is_a,koad:hospital
5072,미래병원,is_a,koad:hospital
5073,부산힘찬병원,is_a,koad:hospital
5074,세계로병원,is_a,koad:hospital
5075,우리들병원,is_a,koad:hospital
5076,부산고려병원,is_a,koad:hospital
5077,부산성소병원,is_a,koad:hospital
5078,부산성모병원,is_a,koad:hospital
5079,구포부민병원,is_a,koad:hospital
5080,구포성심병원,is_a,koad:hospital
5081,미래로병원,is_a,koad:hospital
5082,베스티안부산병원,is_a,koad:hospital
5083,부민병원,is_a,koad:hospital
5084,서울아동병원,is_a,koad:hospital
5085,한사랑내과병원,is_a,koad:hospital
5086,화명일신기독병원,is_a,koad:hospital
5087,김앤정해운대병원,is_a,koad:hospital
5088,나눔과행복병원,is_a,koad:hospital
5089,마리나병원,is_a,koad:hospital
5090,바른길병원,is_a,koad:hospital
5091,엘리움병원,is_a,koad:hospital
5092,해운대백병원,is_a,koad:hospital
5093,해운대자명병원,is_a,koad:hospital
5094,효성시티병원,is_a,koad:hospital
5095,강동병원,is_a,koad:hospital
5096,경희병원,is_a,koad:hospital
5097,괴정병원,is_a,koad:hospital
5098,다대자연병원,is_a,koad:hospital
5099,부산본병원,is_a,koad:hospital
5100,우리원병원,is_a,koad:hospital
5101,장림한서병원,is_a,koad:hospital
5102,중앙U병원,is_a,koad:hospital
5103,큐병원,is_a,koad:hospital
5104,프라임병원,is_a,koad:hospital
5105,하나병원,is_a,koad:hospital
5106,항플러스병원,is_a,koad:hospital
5107,허브휴병원,is_a,koad:hospital
5108,동래병원,is_a,koad:hospital
5109,마음향기병원,is_a,koad:hospital
5110,메드윌병원,is_a,koad:hospital
5111,부산마이크로병원,is_a,koad:hospital
5112,새우리남산병원,is_a,koad:hospital
5113,세웅병원,is_a,koad:hospital
5114,아름다운강산병원,is_a,koad:hospital
5115,왈레스기념침례병원,is_a,koad:hospital
5116,패밀리병원,is_a,koad:hospital
5117,행복한외과병원,is_a,koad:hospital
5118,갑을녹산병원,is_a,koad:hospital
5119,가덕도보건지소,is_a,koad:hospital
5120,부산광역시의료원,is_a,koad:hospital
5121,BHS한서병원,is_a,koad:hospital
5122,부산센텀병원,is_a,koad:hospital
5123,수영삼성병원,is_a,koad:hospital
5124,자모여성병원,is_a,koad:hospital
5125,좋은강안병원,is_a,koad:hospital
5126,길정병원,is_a,koad:hospital
5127,대남병원,is_a,koad:hospital
5128,부산보훈병원,is_a,koad:hospital
5129,부영병원,is_a,koad:hospital
5130,사상고려병원,is_a,koad:hospital
5131,사상중앙병원,is_a,koad:hospital
5132,서부산센텀병원,is_a,koad:hospital
5133,서울유병원,is_a,koad:hospital
5134,영동병원,is_a,koad:hospital
5135,우리병원,is_a,koad:hospital
5136,좋은삼선병원,is_a,koad:hospital
5137,주례자연병원,is_a,koad:hospital
5138,큰솔병원,is_a,koad:hospital
5139,기장병원,is_a,koad:hospital
5140,동남권원자력병원,is_a,koad:hospital
5141,메리놀병원, kord:RoadNameAddress,부산 중구 중구로 121
5142,새한정형외과의원, kord:RoadNameAddress,부산 중구 대청로 45
5143,성신항운외과, kord:RoadNameAddress,부산 중구 대청로 77
5144,좋은미래정형외과의원, kord:RoadNameAddress,부산 중구 대청로 70
5145,청십자메디칼의원, kord:RoadNameAddress,부산 중구 자갈치로37번길 4
5146,고신의료원, kord:RoadNameAddress,부산 서구 감천로 262
5147,동아대학교병원, kord:RoadNameAddress,부산 서구 대신공원로 26
5148,부산대학교병원, kord:RoadNameAddress,부산 서구 구덕로 179
5149,삼육부산병원, kord:RoadNameAddress,부산 서구 대티로 170
5150,봉생병원, kord:RoadNameAddress,부산 동구 중앙대로 401
5151,일신기독병원, kord:RoadNameAddress,부산 동구 정공단로 27
5152,좋은문화병원, kord:RoadNameAddress,부산 동구 범일로 119
5153,영도병원, kord:RoadNameAddress,부산 영도구 태종로 85
5154,영도참편한요양병원, kord:RoadNameAddress,부산 영도구 동삼서로 21
5155,인제요양병원, kord:RoadNameAddress,부산 영도구 절영로 21
5156,정요양병원, kord:RoadNameAddress,부산 영도구 절영로 32
5157,태종대요양병원, kord:RoadNameAddress,부산 영도구 감지길 27-12
5158,해동병원, kord:RoadNameAddress,부산 영도구 태종로 133
5159,21세기라파병원, kord:RoadNameAddress,부산 부산진구 중앙대로 777
5160,동의병원, kord:RoadNameAddress,부산 부산진구 양정로 62
5161,부산백병원, kord:RoadNameAddress,부산 부산진구 복지로 75
5162,부산제2항운병원, kord:RoadNameAddress,부산 부산진구 범일로 186
5163,성가병원, kord:RoadNameAddress,부산 부산진구 범일로 133
5164,세흥병원, kord:RoadNameAddress,부산 부산진구 중앙대로 805
5165,오성병원, kord:RoadNameAddress,부산 부산진구 중앙대로 910
5166,온종합병원, kord:RoadNameAddress,부산 부산진구 가야대로 721
5167,이샘병원, kord:RoadNameAddress,부산 부산진구 황령대로 12
5168,참병원, kord:RoadNameAddress,부산 부산진구 가야대로 451
5169,청맥병원, kord:RoadNameAddress,부산 부산진구 중앙대로 716-1
5170,춘해병원, kord:RoadNameAddress,부산 부산진구 중앙대로 605
5171,한빛병원, kord:RoadNameAddress,부산 부산진구 범일로 177
5172,행복한병원, kord:RoadNameAddress,부산 부산진구 봉수로 18
5173,휴병원, kord:RoadNameAddress,부산 부산진구 가야대로 713
5174,광혜병원, kord:RoadNameAddress,부산 동래구 충렬대로 96
5175,대동병원, kord:RoadNameAddress,부산 동래구 충렬대로 187
5176,대한병원, kord:RoadNameAddress,부산 동래구 아시아드대로 224
5177,동래봉생병원, kord:RoadNameAddress,부산 동래구 안연로109번길 27
5178,동래성모병원, kord:RoadNameAddress,부산 동래구 충렬대로 188
5179,마더즈병원, kord:RoadNameAddress,부산 동래구 충렬대로 280
5180,미래병원, kord:RoadNameAddress,부산 동래구 충렬대로 358
5181,부산힘찬병원, kord:RoadNameAddress,부산 동래구 충렬대로 255
5182,세계로병원, kord:RoadNameAddress,부산 동래구 종합운동장로 42
5183,우리들병원, kord:RoadNameAddress,부산 동래구 중앙대로 1523
5184,부산고려병원, kord:RoadNameAddress,부산 남구 수영로 238
5185,부산성소병원, kord:RoadNameAddress,부산 남구 수영로 175
5186,부산성모병원, kord:RoadNameAddress,부산 남구 용호로232번길 25-14
5187,구포부민병원, kord:RoadNameAddress,부산 북구 사상로 605
5188,구포성심병원, kord:RoadNameAddress,부산 북구 낙동대로 1786
5189,미래로병원, kord:RoadNameAddress,부산 북구 금곡대로 15
5190,베스티안부산병원, kord:RoadNameAddress,부산 북구 화명대로 1
5191,부민병원, kord:RoadNameAddress,부산 북구 만덕대로 59
5192,서울아동병원, kord:RoadNameAddress,부산 북구 금곡대로 312
5193,한사랑내과병원, kord:RoadNameAddress,부산 북구 만덕대로 38
5194,화명일신기독병원, kord:RoadNameAddress,부산 북구 금곡대로 264-1
5195,김앤정해운대병원, kord:RoadNameAddress,부산 해운대구 좌동로 88
5196,나눔과행복병원, kord:RoadNameAddress,부산 해운대구 좌동순환로 502
5197,마리나병원, kord:RoadNameAddress,부산 해운대구 해운대해변로 154
5198,바른길병원, kord:RoadNameAddress,부산 해운대구 선수촌로 144
5199,엘리움병원, kord:RoadNameAddress,부산 해운대구 해운대로 794
5200,해운대백병원, kord:RoadNameAddress,부산 해운대구 해운대로 875
5201,해운대자명병원, kord:RoadNameAddress,부산 해운대구 해운대로469번가길 75
5202,효성시티병원, kord:RoadNameAddress,부산 해운대구 해운대로 135
5203,강동병원, kord:RoadNameAddress,부산 사하구 다대로 145
5204,경희병원, kord:RoadNameAddress,부산 사하구 다대로 321
5205,괴정병원, kord:RoadNameAddress,부산 사하구 낙동대로 248
5206,다대자연병원, kord:RoadNameAddress,부산 사하구 장평로 1
5207,부산본병원, kord:RoadNameAddress,부산 사하구 승학로 8
5208,우리원병원, kord:RoadNameAddress,부산 사하구 다대로 565
5209,장림한서병원, kord:RoadNameAddress,부산 사하구 다대로 315
5210,중앙U병원, kord:RoadNameAddress,부산 사하구 감천로 59
5211,큐병원, kord:RoadNameAddress,부산 사하구 낙동남로 1401
5212,프라임병원, kord:RoadNameAddress,부산 사하구 낙동남로 1410
5213,하나병원, kord:RoadNameAddress,부산 사하구 다대로 311
5214,항플러스병원, kord:RoadNameAddress,부산 사하구 낙동남로 1394
5215,허브휴병원, kord:RoadNameAddress,부산 사하구 비봉로 70
5216,동래병원, kord:RoadNameAddress,부산 금정구 체육공원로 608
5217,마음향기병원, kord:RoadNameAddress,부산 금정구 금샘로 56
5218,메드윌병원, kord:RoadNameAddress,부산 금정구 중앙대로 1951
5219,부산마이크로병원, kord:RoadNameAddress,부산 금정구 중앙대로 1875
5220,새우리남산병원, kord:RoadNameAddress,부산 금정구 중앙대로 2025
5221,세웅병원, kord:RoadNameAddress,부산 금정구 서동로 162
5222,아름다운강산병원, kord:RoadNameAddress,부산 금정구 공단로 7
5223,왈레스기념침례병원, kord:RoadNameAddress,부산 금정구 금단로 200
5224,패밀리병원, kord:RoadNameAddress,부산 금정구 온천장로 136-1
5225,행복한외과병원, kord:RoadNameAddress,부산 금정구 부곡로 184
5226,갑을녹산병원, kord:RoadNameAddress,부산 강서구 녹산산단321로 24-8
5227,가덕도보건지소, kord:RoadNameAddress,부산 강서구 성북1길 70-1
5228,부산광역시의료원, kord:RoadNameAddress,부산 연제구 월드컵대로 359
5229,BHS한서병원, kord:RoadNameAddress,부산 수영구 수영로 615
5230,부산센텀병원, kord:RoadNameAddress,부산 수영구 수영로 677
5231,수영삼성병원, kord:RoadNameAddress,부산 수영구 수영로 636
5232,자모여성병원, kord:RoadNameAddress,부산 수영구 수영로 555
5233,좋은강안병원, kord:RoadNameAddress,부산 수영구 수영로 493
5234,길정병원, kord:RoadNameAddress,부산 사상구 학감대로39번길 120
5235,대남병원, kord:RoadNameAddress,부산 사상구 학감대로39번길 116
5236,부산보훈병원, kord:RoadNameAddress,부산 사상구 백양대로 420
5237,부영병원, kord:RoadNameAddress,부산 사상구 학감대로123번길 76
5238,사상고려병원, kord:RoadNameAddress,부산 사상구 사상로 282
5239,사상중앙병원, kord:RoadNameAddress,부산 사상구 삼덕로5번길 85
5240,서부산센텀병원, kord:RoadNameAddress,부산 사상구 새벽로 226
5241,서울유병원, kord:RoadNameAddress,부산 사상구 학장로324번길 8
5242,영동병원, kord:RoadNameAddress,부산 사상구 사상로 170
5243,우리병원, kord:RoadNameAddress,부산 사상구 사상로 237
5244,좋은삼선병원, kord:RoadNameAddress,부산 사상구 가야대로 326
5245,주례자연병원, kord:RoadNameAddress,부산 사상구 학장로 325
5246,큰솔병원, kord:RoadNameAddress,부산 사상구 대동로 141
5247,기장병원, kord:RoadNameAddress,부산 기장군 기장읍 대청로72번길 6
5248,동남권원자력병원, kord:RoadNameAddress,부산 기장군 장안읍 좌동길 40
5249,메리놀병원,contact:phone,051-465-8801
5250,새한정형외과의원,contact:phone,051-247-7172
5251,성신항운외과,contact:phone,051-245-7504
5252,좋은미래정형외과의원,contact:phone,051-231-5555
5253,청십자메디칼의원,contact:phone,051-253-7582
5254,고신의료원,contact:phone,051-990-6114
5255,동아대학교병원,contact:phone,051-247-6600
5256,부산대학교병원,contact:phone,051-254-0171
5257,삼육부산병원,contact:phone,051-242-9751
5258,봉생병원,contact:phone,051-664-4000
5259,일신기독병원,contact:phone,051-630-0300
5260,좋은문화병원,contact:phone,051-630-0731
5261,영도병원,contact:phone,051-414-8101
5262,영도참편한요양병원,contact:phone,051-403-9971
5263,인제요양병원,contact:phone,051-412-2440
5264,정요양병원,contact:phone,1899-0071
5265,태종대요양병원,contact:phone,051-717-3101
5266,해동병원,contact:phone,051-412-6161
5267,21세기라파병원,contact:phone,051-636-3311
5268,동의병원,contact:phone,051-850-8509
5269,부산백병원,contact:phone,051-890-6212
5270,부산제2항운병원,contact:phone,051-607-5300
5271,성가병원,contact:phone,051-646-6936
5272,세흥병원,contact:phone,051-819-0173
5273,오성병원,contact:phone,051-850-0800
5274,온종합병원,contact:phone,051-607-0136
5275,이샘병원,contact:phone,051-631-2110
5276,참병원,contact:phone,051-714-0890
5277,청맥병원,contact:phone,051-804-0119
5278,춘해병원,contact:phone,051-608-0304
5279,한빛병원,contact:phone,051-645-2000
5280,행복한병원,contact:phone,051-757-5119
5281,휴병원,contact:phone,051-803-9000
5282,광혜병원,contact:phone,051-503-2111
5283,대동병원,contact:phone,051-554-1233
5284,대한병원,contact:phone,051-552-1577
5285,동래봉생병원,contact:phone,051-531-6000
5286,동래성모병원,contact:phone,051-559-8888
5287,마더즈병원,contact:phone,051-552-0521
5288,미래병원,contact:phone,051-523-3200
5289,부산힘찬병원,contact:phone,1899-2555
5290,세계로병원,contact:phone,051-500-6000
5291,우리들병원,contact:phone,051-559-2000
5292,부산고려병원,contact:phone,051-930-3000
5293,부산성소병원,contact:phone,051-633-1123
5294,부산성모병원,contact:phone,051-933-7000
5295,구포부민병원,contact:phone,051-366-7000
5296,구포성심병원,contact:phone,051-333-2001
5297,미래로병원,contact:phone,051-332-9151
5298,베스티안부산병원,contact:phone,051-332-7575
5299,부민병원,contact:phone,051-330-3000
5300,서울아동병원,contact:phone,051-364-1275
5301,한사랑내과병원,contact:phone,051-334-1001
5302,화명일신기독병원,contact:phone,070-4340-6097
5303,김앤정해운대병원,contact:phone,051-702-7017
5304,나눔과행복병원,contact:phone,051-744-0123
5305,마리나병원,contact:phone,051-743-1661
5306,바른길병원,contact:phone,051-525-0058
5307,엘리움병원,contact:phone,051-791-1006
5308,해운대백병원,contact:phone,051-797-0100
5309,해운대자명병원,contact:phone,051-780-5566
5310,효성시티병원,contact:phone,051-709-3000
5311,강동병원,contact:phone,051-292-1940
5312,경희병원,contact:phone,051-265-7575
5313,괴정병원,contact:phone,051-205-2611
5314,다대자연병원,contact:phone,051-204-5004
5315,부산본병원,contact:phone,1599-8275
5316,우리원병원,contact:phone,051-260-1000
5317,장림한서병원,contact:phone,051-262-3344
5318,중앙U병원,contact:phone,051-293-7766
5319,큐병원,contact:phone,051-207-4343
5320,프라임병원,contact:phone,051-202-7800
5321,하나병원,contact:phone,051-266-2600
5322,항플러스병원,contact:phone,051-207-6111
5323,허브휴병원,contact:phone,051-294-8330
5324,동래병원,contact:phone,051-508-0011
5325,마음향기병원,contact:phone,051-516-1220
5326,메드윌병원,contact:phone,051-519-8000
5327,부산마이크로병원,contact:phone,051-514-1400
5328,새우리남산병원,contact:phone,051-516-9999
5329,세웅병원,contact:phone,051-522-6000
5330,아름다운강산병원,contact:phone,051-526-7100
5331,왈레스기념침례병원,contact:phone,051-580-2000
5332,패밀리병원,contact:phone,051-515-0079
5333,행복한외과병원,contact:phone,051-583-8252
5334,갑을녹산병원,contact:phone,051-974-8300
5335,가덕도보건지소,contact:phone,051-970-4797
5336,부산광역시의료원,contact:phone,051-507-3000
5337,BHS한서병원,contact:phone,051-756-0081
5338,부산센텀병원,contact:phone,051-750-5000
5339,수영삼성병원,contact:phone,051-752-0038
5340,자모여성병원,contact:phone,051-760-0600
5341,좋은강안병원,contact:phone,051-625-0900
5342,길정병원,contact:phone,051-328-5566
5343,대남병원,contact:phone,051-324-2227
5344,부산보훈병원,contact:phone,051-601-6073
5345,부영병원,contact:phone,051-320-6800
5346,사상고려병원,contact:phone,051-301-7340
5347,사상중앙병원,contact:phone,051-305-7001
5348,서부산센텀병원,contact:phone,051-329-3000
5349,서울유병원,contact:phone,051-311-0900
5350,영동병원,contact:phone,051-327-1199
5351,우리병원,contact:phone,051-323-6611
5352,좋은삼선병원,contact:phone,051-322-0900
5353,주례자연병원,contact:phone,051-324-1004
5354,큰솔병원,contact:phone,051-325-9700
5355,기장병원,contact:phone,051-723-0171
5356,동남권원자력병원,contact:phone,051-720-5114
5357,메리놀병원,koad:roadNameCode,2611052000
5358,새한정형외과의원,koad:roadNameCode,2611054500
5359,성신항운외과,koad:roadNameCode,2611053000
5360,좋은미래정형외과의원,koad:roadNameCode,2611056000
5361,청십자메디칼의원,koad:roadNameCode,2611058000
5362,고신의료원,koad:roadNameCode,2614068000
5363,동아대학교병원,koad:roadNameCode,2614053000
5364,부산대학교병원,koad:roadNameCode,2614061500
5365,삼육부산병원,koad:roadNameCode,2614054000
5366,봉생병원,koad:roadNameCode,2617064500
5367,일신기독병원,koad:roadNameCode,2617064500
5368,좋은문화병원,koad:roadNameCode,2617066000
5369,영도병원,koad:roadNameCode,2620053000
5370,영도참편한요양병원,koad:roadNameCode,2620065000
5371,인제요양병원,koad:roadNameCode,2620053000
5372,정요양병원,koad:roadNameCode,2620053000
5373,태종대요양병원,koad:roadNameCode,2620066000
5374,해동병원,koad:roadNameCode,2620059000
5375,21세기라파병원,koad:roadNameCode,2623051000
5376,동의병원,koad:roadNameCode,2623057000
5377,부산백병원,koad:roadNameCode,2623075000
5378,부산제2항운병원,koad:roadNameCode,2623077000
5379,성가병원,koad:roadNameCode,2623077000
5380,세흥병원,koad:roadNameCode,2623051000
5381,오성병원,koad:roadNameCode,2623056000
5382,온종합병원,koad:roadNameCode,2623068000
5383,이샘병원,koad:roadNameCode,2623077000
5384,참병원,koad:roadNameCode,2623074000
5385,청맥병원,koad:roadNameCode,2623052000
5386,춘해병원,koad:roadNameCode,2623077000
5387,한빛병원,koad:roadNameCode,2623077000
5388,행복한병원,koad:roadNameCode,2623060000
5389,휴병원,koad:roadNameCode,2623068000
5390,광혜병원,koad:roadNameCode,2626057000
5391,대동병원,koad:roadNameCode,2626054500
5392,대한병원,koad:roadNameCode,2626057000
5393,동래봉생병원,koad:roadNameCode,2626074000
5394,동래성모병원,koad:roadNameCode,2626054500
5395,마더즈병원,koad:roadNameCode,2626051000
5396,미래병원,koad:roadNameCode,2626074000
5397,부산힘찬병원,koad:roadNameCode,2626051000
5398,세계로병원,koad:roadNameCode,2626058000
5399,우리들병원,koad:roadNameCode,2626055000
5400,부산고려병원,koad:roadNameCode,2629051000
5401,부산성소병원,koad:roadNameCode,2629056000
5402,부산성모병원,koad:roadNameCode,2629060000
5403,구포부민병원,koad:roadNameCode,2632052000
5404,구포성심병원,koad:roadNameCode,2632051000
5405,미래로병원,koad:roadNameCode,2632056000
5406,베스티안부산병원,koad:roadNameCode,2632054300
5407,부민병원,koad:roadNameCode,2632055000
5408,서울아동병원,koad:roadNameCode,2632054200
5409,한사랑내과병원,koad:roadNameCode,2632056000
5410,화명일신기독병원,koad:roadNameCode,2632054100
5411,김앤정해운대병원,koad:roadNameCode,2635055100
5412,나눔과행복병원,koad:roadNameCode,2635053000
5413,마리나병원,koad:roadNameCode,2635052500
5414,바른길병원,koad:roadNameCode,2635057000
5415,엘리움병원,koad:roadNameCode,2635055200
5416,해운대백병원,koad:roadNameCode,2635055400
5417,해운대자명병원,koad:roadNameCode,2635052000
5418,효성시티병원,koad:roadNameCode,2635065000
5419,강동병원,koad:roadNameCode,2638057100
5420,경희병원,koad:roadNameCode,2638059000
5421,괴정병원,koad:roadNameCode,2638051000
5422,다대자연병원,koad:roadNameCode,2638059000
5423,부산본병원,koad:roadNameCode,2638055000
5424,우리원병원,koad:roadNameCode,2638060100
5425,장림한서병원,koad:roadNameCode,2638059000
